m.z,r.t,p.value,t.score
426.1589,0.567,0.487,-0.7221510225280817
427.0568,3.396,0.524,0.6602215464605633
427.0643,5.369,0.261,-1.190862957822588
427.0695,3.454,0.746,-0.3326405816038606
427.0857,5.802,0.229,-1.280542200003602
427.1393,2.402,0.00875,-3.248161000743553
427.178,0.573,0.68,0.42537726733844805
427.1828,1.023,0.0143,-2.9606429059667545
427.1967,0.523,0.9,-0.1293315271715511
427.1967,4.119,0.0262,-2.6054294985970228
427.2136,0.542,0.748,-0.3299004527957904
429.0379,2.569,0.0839,1.9191452965381726
429.072,0.525,0.995,-0.005792210086751847
429.0822,4.539,2.89e-8,15.297480654627423
429.1572,3.915,0.0612,-2.108558920379888
429.1759,0.524,0.636,0.48827882555822383
429.1931,2.274,0.908,0.11894627684351765
429.1931,2.307,0.948,-0.06744864485140299
429.2122,0.521,0.768,-0.3034900600684544
431.098,4.31,3.68e-8,14.919247079811026
431.1156,2.347,0.00347,-3.803352465188651
431.1161,1.301,0.34,-1.0016126243073573
431.1163,0.545,0.00853,-3.2628857202259414
431.1165,2.279,0.0356,-2.426912883351985
431.1183,0.764,0.573,-0.5832117865173417
431.2275,0.521,0.375,-0.9277775069374625
432.0841,5.875,0.607,-0.5316925815770419
432.1237,4.381,0.764,0.3086989107942839
432.1425,4.299,0.5,0.7004805031665043
432.1992,4.386,0.758,-0.31726568755856627
432.2026,5.454,0.165,-1.4977405860197766
433.1135,3.943,6.12e-8,14.148519077327899
433.1231,0.804,0.0255,2.623351612510679
433.142,3.319,0.641,0.480641790493942
433.142,3.384,0.413,0.8544162464177472
433.2073,3.667,0.974,-0.03295920985860196
433.2074,0.527,0.835,0.2143366311338386
434.1238,0.757,0.0318,2.4943212314414183
434.1811,6.248,0.607,-0.5316925815770419
435.1575,3.434,0.645,0.4744286817064367
435.2224,0.525,0.483,0.7285494750881043
435.2226,3.698,0.514,0.6773114826985608
436.1125,6.228,0.891,-0.14112799890317113
437.0408,1.033,0.655,-0.46049843999592804
437.0543,0.556,0.409,-0.8610937952015344
437.089,2.266,0.84,0.20725458382495054
437.0909,0.565,0.783,-0.2831682831411695
437.1808,0.518,0.295,1.1051401171119928
438.1585,0.558,0.379,-0.9213374697261963
439.1031,2.332,0.254,-1.2100583383597374
439.105,1.045,0.0241,-2.6559580245137604
439.1605,0.555,0.973,0.034615249057002424
439.1605,3.564,0.733,-0.350136639644142
439.1605,4.114,0.289,1.11868364491967
440.1718,0.558,0.288,-1.1212958876736616
440.9939,1.065,2.41e-6,9.554423228200324
441.1073,2.397,0.679,0.42580248117106884
441.121,0.557,0.776,0.29253350074269496
441.2119,0.517,0.662,0.4510896933734619
442.19,0.568,0.349,0.9823753069277117
443.059,5.513,0.34,-1.0029565665290694
443.0997,3.638,0.374,-0.9308762681565921
443.1009,0.567,0.00726,-3.3583907899079732
443.1553,0.527,0.219,1.310926768133886
443.2277,0.518,0.638,0.4848358650611485
444.06,1.886,0.597,-0.5456256332765111
444.9665,2.007,0.12,-1.69959616599788
445.077,4.149,2.97e-8,15.257804320685832
445.0919,7.933,0.44,-0.8044897463430475
445.1477,3.493,0.553,0.6142933149935095
445.1864,2.457,0.918,0.10541854506796798
445.1986,3.327,0.602,0.5389142966429529
445.2027,0.562,0.508,0.6857654000415153
445.2067,0.529,0.877,0.15915316372992697
445.207,3.608,0.695,0.4034398537955651
445.2433,0.517,0.79,0.2728919058296589
446.037,3.778,0.825,0.2269425574106525
446.1811,3.871,0.182,-1.433601875940943
446.2903,0.514,0.959,-0.052559790162391165
446.2906,0.979,0.53,-0.651233181735
447.0927,4.077,0.0294,2.5384483148763697
447.1091,2.406,0.02,-2.7628386381239833
447.1389,3.421,0.134,1.6305114888819683
447.1495,4.739,0.34,-1.0029800485709846
447.2226,0.525,0.711,0.3811401764212163
448.1967,5.689,0.101,-1.80487980215354
448.1974,3.226,0.885,-0.14835709267275557
448.198,0.564,0.0377,2.394504567635462
448.3055,0.515,0.705,-0.38980696782014607
449.0859,4.217,0.64,-0.4818441391199518
449.108,4.523,8.04e-5,6.379260666095521
449.2019,0.567,0.744,-0.3362981950831316
449.2533,0.518,0.887,-0.14530534349347343
450.0527,1.755,0.264,1.182913693604375
450.0891,1.602,0.888,-0.14393738430661765
450.1666,1.737,0.908,-0.11860920522745706
450.1763,0.523,0.888,-0.1439700318557023
450.1766,4.114,0.904,-0.12322366447297904
451.0698,0.558,0.896,0.13466362994977057
452.1919,4.102,0.937,0.08088405513909556
452.1921,0.558,0.76,-0.31452547277273296
453.0666,5.135,0.203,-1.3630429375449045
453.0692,3.704,0.373,-0.9321989108249774
453.1759,0.534,0.361,0.9576812581629036
454.0476,1.757,0.358,-0.9629973631802221
455.0859,4.925,0.339,-1.0032015437055635
455.2276,0.518,0.668,-0.44213397597895615
455.318,2.305,0.0797,-1.9504915894970143
456.0272,1.988,0.418,0.8453603430913652
456.1024,3.284,0.0301,-2.5263771932458576
457.0539,3.795,0.624,-0.5055397853843366
457.0666,3.573,0.619,0.5136263748901881
457.0745,4.345,0.34,-1.0022574004531135
457.0745,4.509,0.361,-0.9567302820485043
457.0951,5.947,0.541,-0.6331688347295761
457.206,0.526,0.875,-0.1610622346842095
457.2224,0.513,0.78,-0.28741987823095183
459.0923,4.329,9.54e-12,34.633312858658925
459.0952,3.721,0.932,0.08698484792841221
459.1086,2.334,0.49,-0.7171709509372031
459.1089,2.376,0.296,-1.102595323198021
459.1501,4.308,0.167,1.4893392847338944
459.1608,0.57,0.895,0.1354323165530217
459.1642,2.435,0.103,-1.7971956778582507
459.2227,0.523,0.883,0.15133867662435824
459.2375,0.514,0.15,-1.5588972706305644
460.1098,1.553,0.513,0.6787875252393639
461.1267,0.535,0.199,-1.3762396673309523
461.1289,0.544,0.594,-0.550007587992302
461.2383,0.521,0.977,-0.02909158034519582
462.1763,3.681,0.904,-0.12349398843115969
462.1765,0.536,0.941,-0.07652161061678453
462.2127,5.401,0.607,-0.5316925815770419
462.2847,0.517,0.629,0.4990979906730175
462.9672,3.843,0.89,0.1420666313760522
463.1064,3.478,0.971,-0.03763545675784582
463.2329,0.521,0.554,0.612465474534892
464.191,3.704,0.744,-0.335664934109148
464.3008,0.518,0.886,-0.1471124044191699
465.2489,0.518,0.877,-0.15933773652594435
465.3011,0.522,0.938,0.08010387566683083
466.2075,3.673,0.55,0.6190633274429909
467.1357,3.676,4.97e-4,5.052704087354888
467.1404,0.556,0.555,0.6108955217938923
468.0468,8.118,0.718,-0.3719818632210289
468.0783,1.65,0.687,-0.4147606931955232
468.1999,0.539,0.717,0.3723358227853647
468.2018,4.046,0.983,-0.021378973811934536
469.1127,2.353,0.276,-1.1533231190957158
469.1128,2.301,0.648,-0.47129840179352817
469.1421,3.31,0.601,0.5401204711139045
469.1421,3.396,0.497,0.7043857600251179
469.1705,0.528,0.0257,2.618347883900815
469.2257,0.564,0.438,0.8083957903488717
469.2258,2.494,0.915,-0.10959238352884305
470.0688,3.799,0.36,0.9587471057119559
470.0689,3.84,0.687,0.4153894724629208
471.0947,4.944,0.177,1.453857333931319
471.1311,4.172,0.751,0.3268660667137117
471.2021,0.864,0.0583,-2.137686586062988
471.2413,0.566,0.897,-0.1321512870762387
471.2417,2.956,0.928,0.09280228720204318
473.0455,2.578,0.577,0.5768811447958219
473.1447,3.71,0.946,-0.06972651774913592
473.145,0.575,0.954,0.058872353875066306
475.077,3.665,0.459,0.7706620313850716
475.1985,3.657,0.16,-1.5174229338029366
476.1917,3.149,0.258,-1.2004608467476465
476.1921,0.548,0.582,-0.5695688408170951
477.0708,3.213,0.169,-1.4814144884315847
477.1075,1.029,0.214,-1.327250746166102
477.1233,1.01,0.00183,4.199327413894459
478.084,2.021,0.565,-0.595768948642958
478.1159,4.716,0.307,1.0756723918505773
478.1202,1.551,0.803,0.25593637930306745
479.228,0.527,0.821,-0.23182041210178866
480.1149,4.917,0.305,1.0819891830724302
481.2435,0.53,0.917,-0.10696725628926491
481.2437,3.36,0.926,-0.0957417325888687
481.2437,3.448,0.834,-0.21573096507895415
482.2164,0.531,0.999,-6.823286782676393e-4
483.0946,4.132,0.613,-0.5217581836439071
483.1578,3.257,0.465,0.7598165739110524
483.1578,3.308,0.756,-0.31944678537309884
483.1768,1.731,0.607,-0.5316925815770419
485.0437,5.783,0.87,0.16817775554846084
485.0979,5.138,0.718,0.3709240301610324
485.1657,3.694,0.403,0.8733694297186647
485.1658,0.539,0.21,1.3383595014360732
485.1983,9.408,0.435,0.8134677756750265
485.238,0.52,0.668,0.442428381675008
486.1209,2.988,0.852,-0.1918281220510819
487.0577,3.942,0.614,0.520319037996732
487.1256,5.095,0.994,0.007478662381391182
487.2539,0.52,0.994,-0.007516269346872913
488.0413,0.567,0.345,0.9914982270629631
489.0636,3.769,0.874,0.16232833145516462
489.1188,3.274,0.582,0.5688255098221854
489.1195,2.377,0.00252,-3.998704587283875
489.212,0.521,0.551,-0.6171133812723316
489.2349,0.534,0.589,0.5578799884367318
490.1204,1.242,0.253,-1.2139314232416847
491.1473,3.302,0.371,-0.9371503923903285
491.1918,4.425,0.801,-0.25854464140224015
492.1522,3.718,7.72e-4,4.756984387651281
492.1876,3.692,0.476,-0.7412250700101267
493.2281,3.987,0.816,0.2386759841463276
493.2431,0.524,0.296,1.1033834710944619
493.244,3.392,0.248,1.2255809028369253
495.1962,0.514,0.177,-1.4534263847357403
495.2227,4.533,0.82,0.23399688149892064
495.2228,0.529,0.379,0.9207157314046999
495.2231,4.107,0.396,-0.8876955550756361
495.2953,0.521,0.638,0.48470870262589827
496.1979,0.524,0.658,-0.4565689473433048
497.1106,3.715,3.68e-4,5.261046961146585
497.2379,4.524,0.48,-0.7329600648053197
497.2745,0.519,0.724,-0.36303036217289464
498.0753,3.875,0.577,0.5768065825551228
499.112,3.373,0.71,-0.38245802091974324
499.1257,4.035,0.888,-0.1441305679288076
499.151,3.318,0.899,-0.1302469223532384
499.151,3.347,0.966,-0.043236193589067655
499.2904,0.518,0.916,0.10765459299503724
500.0784,3.83,0.658,-0.45610388660697837
500.1897,5.486,0.34,-1.0017534016226224
500.279,0.526,0.412,-0.8554812893553857
501.1052,5.105,0.79,-0.2731312300378492
501.1057,4.061,0.794,-0.2680336622541599
501.1421,5.113,0.766,-0.3060501795931182
501.1778,3.92,0.049,-2.23989670201187
502.2073,5.418,0.928,0.09222908813064426
502.2076,4.936,0.936,0.08201567212911523
503.1207,5.53,0.339,-1.003455413352991
503.1919,0.546,0.626,-0.5027906282239679
504.1358,1.245,3.29e-7,11.848743552593278
505.1592,5.144,0.444,0.7971341362376229
505.2646,0.525,0.759,0.31485458068401634
506.0901,3.699,0.724,-0.36373391772965474
507.1128,2.331,0.145,-1.5790241129590123
507.156,6.445,0.856,-0.1862972485200324
507.2233,3.159,0.269,-1.1696425471531384
507.2243,0.539,0.0579,-2.1412400431100895
508.0596,3.862,0.19,1.4076531273472863
509.039,6.64,6.1e-10,22.74021439995797
509.238,0.522,0.946,0.06929985116100236
509.2749,0.528,0.785,0.2808731174073294
510.2519,0.566,0.668,0.44204283454995247
510.2524,3.211,0.594,0.5503511637699585
511.1599,2.441,0.0747,-1.9891027918518052
511.254,0.526,0.851,-0.1927666517879931
511.2903,0.535,0.917,0.10649728696674347
511.2904,3.737,0.99,-0.012457975175263683
512.1045,1.845,0.888,-0.1439633360340483
512.192,3.096,0.844,0.20134449873200866
512.2676,0.566,0.985,-0.019754131812430704
512.268,3.301,0.694,0.40541108734181586
513.07,3.923,0.0346,2.4436190714431687
513.2181,0.519,0.96,0.05189738942147434
513.2693,0.525,0.707,0.38668948302105366
515.1935,3.917,0.108,-1.7675403335541278
515.2843,0.519,0.951,0.06242477211243523
516.1847,5.788,0.858,0.18340821243187908
517.1333,3.769,0.492,0.7130976488259505
517.1349,0.554,0.929,0.09141639239314321
517.1523,3.699,0.106,1.7752453591730268
518.1649,5.312,0.34,-1.0030231009837978
519.1171,4.031,0.216,1.3221913069113038
521.1088,3.637,0.323,1.0406564808408671
521.2193,2.309,0.79,0.2730212625628515
521.2418,0.552,0.521,-0.6648498689700425
521.2423,2.361,0.76,0.3133842237204739
521.2429,2.397,0.925,0.09672224622079015
523.1107,3.713,0.605,0.5345786292461218
525.1638,0.564,0.194,-1.392982457642171
526.1199,1.643,0.914,0.11085904742687681
526.2471,3.744,0.967,0.04180558350290572
527.1255,5.129,0.886,0.147012722377292
527.1811,2.365,0.228,-1.2837012399504193
527.1963,3.633,0.102,-1.8007947136953146
527.2131,0.53,0.181,1.4395097372008638
528.2625,0.58,0.303,1.0847429863769662
528.263,4.027,0.651,0.46608013276799287
528.3014,0.529,0.837,-0.21132581526925237
529.261,0.533,0.661,-0.45217984994159566
531.0208,5.949,8.27e-11,27.85063124770912
531.0967,3.961,0.00168,4.252198695740283
532.3118,0.521,0.34,-1.0023083583998649
533.1324,3.783,0.41,0.859118490584125
533.167,4.705,0.665,-0.4467345154083378
533.1721,6.434,0.939,-0.07887493130399335
533.1882,3.463,0.651,0.46695813288522303
533.2041,3.926,0.116,-1.7221689499997135
535.2001,3.279,0.354,0.9709648451285
535.2183,3.646,0.342,-0.9968192938545203
536.0432,3.797,0.605,-0.5341299870797359
536.1007,3.693,0.743,-0.33734745096568747
537.2331,0.562,0.795,-0.26730034569155103
538.0701,3.804,0.0739,1.9960122008447039
539.2491,0.576,0.706,-0.38768243376790235
539.2491,4.207,0.723,-0.36493940633043487
539.2492,4.084,0.516,-0.6730259358413269
540.0743,3.978,0.637,-0.48619838398104404
540.2079,3.902,0.0749,-1.9881486274066986
541.1212,6.459,0.811,0.24589273927607733
541.2136,0.56,0.26,-1.1948285630527402
541.2642,0.585,0.924,-0.09747772223238559
541.2644,4.221,0.741,-0.34018563434727106
543.2802,5.001,0.976,0.03116492743324769
544.0945,1.747,0.988,-0.015536981306712612
545.1254,2.429,5e-4,-5.048831341784106
545.1677,3.916,0.109,-1.7590910548991296
545.1681,0.551,0.072,-2.011199762675136
545.2041,3.931,0.147,-1.574261669368294
546.3042,0.52,0.146,-1.5769693076870057
547.0889,3.745,0.527,0.6549660365485236
547.1866,3.913,0.0842,-1.9170432566342972
551.1172,4.021,0.832,-0.21753199725731928
551.2299,2.381,0.213,-1.329482690542391
552.06,3.78,0.0974,-1.8283633930323098
553.2285,0.519,0.114,1.7290326533127394
554.1517,1.231,0.341,0.9993218167575135
555.1556,3.583,0.766,0.3052210540605909
555.1887,3.497,0.266,-1.1789382170597384
557.0606,3.819,0.177,-1.4535056802558632
558.1541,4.293,0.654,-0.4625518159968126
560.1017,3.341,0.772,-0.29714816862811866
561.0749,3.828,0.129,1.6542591867826983
561.0808,3.926,0.561,0.6009366821289008
561.1384,2.255,0.189,-1.4082106735797562
561.1622,4.287,0.813,-0.24302551430704408
563.1016,3.856,0.642,-0.4789495615583413
563.2176,0.558,0.66,0.4532396280985589
563.2511,3.658,0.704,0.3912814718460202
564.1689,6.53,0.821,0.23287818349859876
565.1552,4.125,0.977,-0.029129229303144353
565.1555,0.583,0.827,-0.22374816051228616
565.1698,3.303,0.601,0.5396999665808531
565.2092,0.543,0.713,-0.3778664409581453
565.2327,0.562,0.625,0.5035774078937172
566.1,3.386,0.892,-0.1395992030225637
567.1896,3.663,0.742,-0.33882677374811476
567.3144,0.527,0.311,1.0680829961826686
568.1059,3.844,0.264,-1.1834203898505706
569.1103,3.819,0.338,-1.0064220305394187
569.2416,0.916,0.0935,1.8535083197408069
571.1314,3.55,0.354,0.9713270702090877
571.1485,6.253,0.841,-0.20535325098503004
571.2532,0.525,0.0481,-2.250411581845761
573.1989,3.921,0.307,-1.0753238648797516
573.2395,0.524,0.833,-0.21673150968373195
574.0803,3.839,0.0956,-1.8402143523569223
574.1703,5.501,0.607,-0.5316925815770419
575.1574,4.183,0.911,0.11455965210326172
575.2789,0.536,0.872,0.16469137723549268
577.1969,0.559,0.79,-0.27299404952635625
578.1363,1.547,0.63,0.49748900596926676
579.2119,0.564,0.897,-0.1323810967989794
579.2125,2.377,0.71,-0.3830681146047583
581.2273,0.569,0.94,0.07699048150081775
582.095,3.386,0.687,-0.4143800191239118
583.1521,3.804,0.912,-0.11275904481651457
583.3112,0.557,0.615,0.5194336327191107
583.3114,4.248,0.728,0.35794573713588873
586.169,5.4,0.934,0.08464980185637706
587.1079,0.57,0.979,-0.02660231007007302
587.2144,3.945,0.313,-1.0621207457129263
591.3172,0.523,0.871,-0.16601414285777097
591.3175,0.775,0.401,-0.8771699285033537
592.152,1.844,0.528,0.653972151916514
593.1674,1.005,0.298,-1.0982552473612048
593.1687,0.592,0.616,-0.518217620397258
594.0962,3.813,0.906,-0.12139711414909854
594.3635,0.533,0.128,1.6607737924644497
595.1274,3.509,0.306,1.078973918769436
595.3413,0.521,0.064,2.0815990322889877
597.0952,3.781,0.964,0.046667256535808437
598.0901,3.38,0.391,-0.8970606335353623
599.1786,4.035,0.303,-1.0855883944908762
600.2839,3.862,0.933,-0.08581844301225797
600.284,0.642,0.594,0.5513135964273489
601.1781,0.558,0.79,0.2730382063111545
603.1886,3.693,0.144,1.5856958763746771
604.1208,7.712,0.607,-0.5316925815770419
605.111,4.047,0.341,-1.0006566021231895
606.0945,3.81,0.588,-0.5593802147331478
608.1467,1.783,0.745,0.334313106299285
609.2621,0.562,0.562,-0.5996906345580983
610.0903,3.375,0.0674,-2.0506017802530794
612.1748,3.869,0.0825,-1.9297572789384125
613.3585,4.442,0.424,0.8332150438467602
615.2464,4.094,0.0867,-1.8992603463297717
615.3123,0.522,0.0347,2.442472313048927
617.1301,3.99,0.374,0.9304996822215746
618.1748,4.18,0.927,-0.0945712447323665
618.1817,1.581,0.0819,-1.9338356261283733
619.102,3.571,0.588,-0.5604396691853659
620.1832,1.624,0.601,0.5404145312361215
621.1088,7.531,6.14e-9,17.955314777422725
621.1629,3.937,3.05e-5,7.164614774752266
622.0896,3.343,0.233,-1.2684714323114639
622.1488,5.921,0.178,-1.4478190650361198
622.1913,4.077,0.686,-0.4167711231796009
624.1416,1.761,0.862,0.17854295556525762
628.1269,3.837,0.864,0.1760595456185405
628.2092,3.413,0.0184,2.8128547786049998
630.1194,3.743,0.437,-0.8093557749103267
631.2682,0.556,0.48,0.7338712430983397
632.2037,7.803,0.764,0.30830071998712893
633.1408,2.45,0.267,-1.176551191655078
633.2843,0.555,0.615,0.5197162201268946
636.0805,3.392,0.269,-1.170434958096239
636.2293,3.934,8.93e-5,6.298549714368325
640.333,6.148,0.731,-0.3542428122637968
641.2574,0.556,0.258,-1.2003811706677734
646.1225,3.879,0.00118,4.481635871079896
646.2164,3.785,0.533,0.64609789748127
650.2588,0.526,0.647,-0.4717884635142269
650.2883,3.304,0.755,0.3202993667650633
653.0287,5.802,0.34,-1.0027479240151416
655.1389,4.473,0.34,-1.001425144660915
660.1369,3.999,0.167,-1.491733448500837
660.2145,1.234,0.562,-0.5993999058072608
667.2045,3.916,0.375,-0.9287094974718322
667.3006,0.558,0.713,-0.37879225686145657
674.2293,1.21,1.58e-6,10.009986164633023
678.2052,1.322,0.611,-0.525445723273306
686.154,3.73,0.99,-0.013477493397155446
688.2445,1.123,1.76e-5,7.640702328616149
689.3021,0.543,0.98,-0.02571017629469995
699.3031,3.917,0.0218,-2.714310414768578
701.3564,0.532,0.585,-0.564354922514924
703.0841,8.109,1.76e-9,20.408233805382913
712.2431,1.025,1.69e-6,9.935448030174506
713.3193,0.549,0.0426,-2.3225069004124146
715.3355,0.55,0.176,-1.4548549990546107
723.3398,0.537,0.0747,-1.9895922743033154
73.0294,0.881,0.23,-1.2772228745335603
730.1411,3.843,0.513,0.6780218733680334
735.3596,0.544,0.302,-1.0885858276891907
749.3919,0.532,0.816,0.23938721520635609
751.2991,3.904,0.132,-1.6410300667484528
757.3533,0.543,0.261,1.1915182415057064
759.3976,0.531,0.85,0.19355277240841817
763.1909,7.999,0.748,0.3303729107068217
767.0226,5.837,0.339,-1.0030504328947514
768.2532,4.003,0.912,0.11367028169856959
769.3448,0.551,0.907,-0.11962572763515882
773.3418,0.556,0.851,0.19247955709823408
775.357,0.555,0.955,-0.05836835631336994
781.4186,0.521,0.699,-0.3985833396661935
790.1902,4.037,0.969,-0.03946764802453298
803.2032,4.539,0.607,-0.5316925815770419
805.2203,4.324,0.607,-0.5316925815770419
833.2896,4.053,0.34,-1.0019828947998686
853.3185,7.746,0.838,-0.20934321607122358
87.0451,2.052,0.403,0.8739040526385183
88.0403,6.143,0.261,1.1920041312237823
907.414,0.559,0.538,0.6381902923162905
909.4292,0.56,0.94,0.07682943889510406
923.4088,0.576,0.819,-0.23512367688248959
934.2803,8.066,0.942,0.07485373957042074
96.9696,7.956,0.955,0.05808045127684429
97.9594,8.026,0.505,-0.6914323792375002
99.0451,0.903,0.193,1.3956037552737124
99.0451,1.601,0.539,0.6364175500854369
