m/z	rt	p-value	t-score
426.1589	0.567	0.063	-2.0913079187797403
427.0568	3.396	0.156	-1.5350463054728833
427.0643	5.369	0.246	-1.2321476983517334
427.0695	3.454	0.0546	-2.176309681260981
427.0857	5.802	0.488	-0.720328433549307
427.1393	2.402	0.0027	-3.9576304061831706
427.178	0.573	0.0885	-1.8871568515045196
427.1828	1.023	3.22e-4	-5.3545305653761295
427.1967	0.523	0.005	-3.580950888065444
427.1967	4.119	0.00418	-3.689528070414007
427.2136	0.542	0.0294	-2.5396039011943037
429.0379	2.569	0.271	1.1648990374336572
429.072	0.525	0.459	-0.7706306850396931
429.0822	4.539	1.81e-6	9.862017678057224
429.1572	3.915	0.00108	-4.537806177345688
429.1759	0.524	0.904	0.12430085517757351
429.1931	2.274	0.176	-1.456961853484476
429.1931	2.307	0.18	-1.4404235024601046
429.2122	0.521	0.07	-2.0286926408952897
431.098	4.31	1.16e-6	10.352166307972778
431.1156	2.347	0.0652	-2.0705817950968566
431.1161	1.301	0.488	-0.720328433549307
431.1163	0.545	0.0963	-1.8355114000234924
431.1165	2.279	0.0337	-2.45884347962984
431.1183	0.764	0.156	-1.5343203678799122
431.2275	0.521	0.0149	-2.9346108375379902
432.0841	5.875	0.336	-1.011222524959265
432.1237	4.381	0.667	0.4438144865504053
432.1425	4.299	0.46	0.7678153389853104
432.1992	4.386	0.894	0.13642113910038084
432.2026	5.454	0.488	-0.720328433549307
433.1135	3.943	8.84e-7	10.657791144993682
433.1231	0.804	0.114	1.7317213879019902
433.142	3.319	0.241	1.2472166085783936
433.142	3.384	0.399	0.8806334037498548
433.2073	3.667	0.419	-0.8429413241841834
433.2074	0.527	0.763	-0.30978971509185227
434.1238	0.757	0.108	1.7631904822829623
434.1811	6.248	0.488	-0.720328433549307
435.1575	3.434	0.824	-0.22772129392448484
435.2224	0.525	0.897	-0.13258746024426518
435.2226	3.698	0.759	-0.3155972659740521
436.1125	6.228	0.594	0.5512619453686679
437.0408	1.033	0.785	0.28086230300893444
437.0543	0.556	0.841	-0.20610226718590427
437.089	2.266	0.57	0.5875016961340203
437.0909	0.565	0.773	0.29626647060458744
437.1808	0.518	0.145	1.5820977665382137
438.1585	0.558	0.189	-1.4081356554266171
439.1031	2.332	0.00366	-3.7704022472231626
439.105	1.045	0.097	-1.831397390546733
439.1605	0.555	0.678	-0.42728799277724916
439.1605	3.564	0.944	0.07165204546950424
439.1605	4.114	0.781	0.2862844574843085
440.1718	0.558	0.137	-1.618736882018038
440.9939	1.065	3.34e-8	15.070355217150508
441.1073	2.397	0.533	-0.6455038056881948
441.121	0.557	0.987	0.016768662651642657
441.2119	0.517	0.807	0.2514685691456282
442.19	0.568	0.508	-0.6857656175967766
443.059	5.513	0.488	-0.720328433549307
443.0997	3.638	0.101	-1.8093566888240644
443.1009	0.567	0.0286	-2.554596696691403
443.1553	0.527	0.242	1.2431144843854405
443.2277	0.518	0.594	-0.5501412468677728
444.06	1.886	0.0861	-1.9033703690948656
444.9665	2.007	0.133	1.6340271316818438
445.077	4.149	6.28e-7	11.058448540946262
445.0919	7.933	0.58	0.5718220908265507
445.1477	3.493	0.295	-1.1054142126556938
445.1864	2.457	0.234	-1.2678128682806544
445.1986	3.327	0.597	-0.5457039204147613
445.2027	0.562	0.851	0.1926638460820589
445.2067	0.529	0.164	-1.5004096456556895
445.207	3.608	0.0494	-2.235430931223861
445.2433	0.517	0.311	-1.0675913036747533
446.037	3.778	0.291	-1.1138831575111556
446.1811	3.871	0.159	-1.5213649790944097
446.2903	0.514	0.262	1.1892115588037777
446.2906	0.979	0.655	0.4599445353253897
447.0927	4.077	0.00763	3.328970811601497
447.1091	2.406	7.5e-4	-4.776537945669953
447.1389	3.421	0.341	0.999674506591085
447.1495	4.739	0.0821	-1.932623381438705
447.2226	0.525	0.479	-0.7362270888183802
448.1967	5.689	0.488	-0.720328433549307
448.1974	3.226	0.298	-1.0971849027845475
448.198	0.564	0.584	-0.5657167003066151
448.3055	0.515	0.674	-0.4339941122858786
449.0859	4.217	0.633	-0.49261698511106694
449.108	4.523	1.83e-4	5.75930815512718
449.2019	0.567	0.698	-0.3991238553069783
449.2533	0.518	0.0585	-2.1352934326385866
450.0527	1.755	0.129	1.656205940786588
450.0891	1.602	0.782	-0.2845382381622157
450.1666	1.737	0.652	-0.46474698521940233
450.1763	0.523	0.704	-0.3908097022596646
450.1766	4.114	0.201	-1.369222256087415
451.0698	0.558	0.172	1.4720705715673463
452.1919	4.102	0.307	1.0760431000346686
452.1921	0.558	0.707	-0.3862381254438937
453.0666	5.135	0.929	-0.0911990220988878
453.0692	3.704	0.0752	-1.9850319296603056
453.1759	0.534	0.181	1.4365745680889563
454.0476	1.757	0.418	-0.8446998033161701
455.0859	4.925	0.488	-0.720328433549307
455.2276	0.518	0.482	-0.7295702115941596
455.318	2.305	0.0203	-2.754037382111718
456.0272	1.988	0.247	1.2308220267074539
456.1024	3.284	0.598	-0.5451557547239151
457.0539	3.795	0.872	-0.16494455587343018
457.0666	3.573	0.125	-1.6746028404541613
457.0745	4.345	0.347	0.987147024928685
457.0745	4.509	0.469	0.7525749241193637
457.0951	5.947	0.978	0.027988038701965832
457.206	0.526	0.0907	-1.8722814729051733
457.2224	0.513	0.158	-1.525525299672718
459.0923	4.329	2.66e-8	15.431807726354108
459.0952	3.721	0.808	-0.24926576531051647
459.1086	2.334	0.206	-1.3528281561406286
459.1089	2.376	0.114	-1.732125643971929
459.1501	4.308	0.0775	1.966991386464259
459.1608	0.57	0.516	-0.6728111376115017
459.1642	2.435	2.19e-4	-5.629002483302542
459.2227	0.523	0.587	-0.5610840224900631
459.2375	0.514	0.037	-2.404564858528817
460.1098	1.553	0.272	1.1618101972566137
461.1267	0.535	0.145	-1.5819105503929092
461.1289	0.544	0.332	-1.0196574384429433
461.2383	0.521	0.802	0.2580336728287368
462.1763	3.681	0.144	-1.5859388081319288
462.1765	0.536	0.174	-1.4620466951751543
462.2127	5.401	0.488	-0.720328433549307
462.2847	0.517	0.697	0.40017814848614497
462.9672	3.843	0.263	1.1867593701871992
463.1064	3.478	0.626	0.5025757724803598
463.2329	0.521	0.84	-0.2073273089750153
464.191	3.704	0.039	-2.373525322947174
464.3008	0.518	0.0663	-2.0607861006274564
465.2489	0.518	0.053900000000000003	-2.1835932937634013
465.3011	0.522	0.708	-0.38563306596109664
466.2075	3.673	0.569	0.5891339065512351
467.1357	3.676	6.7e-4	4.85154437894673
467.1404	0.556	0.287	1.1258723834481081
468.0468	8.118	0.806	-0.25169245246663885
468.0783	1.65	0.238	-1.253970187206651
468.1999	0.539	0.536	-0.6413305096175128
468.2018	4.046	0.488	-0.719398145655069
469.1127	2.353	0.297	-1.1007351968903591
469.1128	2.301	0.751	-0.3265887635443323
469.1421	3.31	0.455	0.7778474489552484
469.1421	3.396	0.74	0.3406319755393682
469.1705	0.528	0.918	0.10589406605999202
469.2257	0.564	0.908	-0.11835130363616758
469.2258	2.494	0.913	-0.11210779437666528
470.0688	3.799	0.212	1.3337148111369013
470.0689	3.84	0.236	1.2612033150684718
471.0947	4.944	0.85	0.19348004174700484
471.1311	4.172	0.125	1.6741295005800525
471.2021	0.864	0.026	-2.611793639526424
471.2413	0.566	0.634	-0.49106444589388915
471.2417	2.956	0.859	0.1826860555012925
473.0455	2.578	0.536	0.64013782345041
473.1447	3.71	0.944	-0.07179302087689976
473.145	0.575	0.815	0.24031839160031204
475.077	3.665	0.331	-1.0226430281168464
475.1985	3.657	0.0131	-3.009302172585166
476.1917	3.149	0.258	-1.2007607590319407
476.1921	0.548	0.0727	-2.005768783513521
477.0708	3.213	0.165	-1.4982644854533906
477.1075	1.029	0.21	-1.3405716325210217
477.1233	1.01	0.0412	2.3420905678221033
478.084	2.021	0.255	1.2070366571753626
478.1159	4.716	0.599	0.5430618951240902
478.1202	1.551	0.617	0.5165663827684636
479.228	0.527	0.301	-1.0913205450069376
480.1149	4.917	0.00471	3.6175262215923336
481.2435	0.53	0.174	-1.4632403849511133
481.2437	3.36	0.137	-1.6149046062297727
481.2437	3.448	0.279	-1.144924189542325
482.2164	0.531	0.811	0.24536917898920246
483.0946	4.132	0.844	0.20199411398017783
483.1578	3.257	0.597	0.5455174028420312
483.1578	3.308	0.51	-0.6838429744065381
483.1768	1.731	0.488	-0.720328433549307
485.0437	5.783	0.629	0.49802161467734807
485.0979	5.138	0.779	0.2884616833350385
485.1657	3.694	0.153	-1.5472556102398387
485.1658	0.539	0.342	-0.9980029684892594
485.1983	9.408	0.18	-1.4426337271689522
485.238	0.52	0.399	0.8808929730705785
486.1209	2.988	0.149	-1.5618981754131267
487.0577	3.942	0.134	1.6311198131894662
487.1256	5.095	0.738	-0.3445468488661733
487.2539	0.52	0.75	-0.32725944306994986
488.0413	0.567	0.345	0.9909342370865047
489.0636	3.769	0.289	1.1203346474292615
489.1188	3.274	0.231	1.2747860187490911
489.1195	2.377	0.00942	-3.204488426155766
489.212	0.521	0.135	-1.6247523589405148
489.2349	0.534	0.404	0.8704604571323816
490.1204	1.242	0.274	-1.1561910460477716
491.1473	3.302	0.405	-0.8690707753349571
491.1918	4.425	0.666	0.44489705425510767
492.1522	3.718	4.53e-4	5.1172251130022905
492.1876	3.692	0.0142	-2.9654012946528447
493.2281	3.987	0.299	-1.0956928514362314
493.2431	0.524	0.577	-0.5764268834804417
493.244	3.392	0.734	-0.34879105734092963
495.1962	0.514	0.0658	-2.065150056281685
495.2227	4.533	0.653	0.4630606746393457
495.2228	0.529	0.0226	2.6920523643462797
495.2231	4.107	0.765	-0.30656003570414303
495.2953	0.521	0.357	-0.966218570768055
496.1979	0.524	0.0359	-2.4218150777854386
497.1106	3.715	1.34e-4	5.98664939707536
497.2379	4.524	0.497	-0.7046468003572294
497.2745	0.519	0.703	-0.3921454175898934
498.0753	3.875	0.219	1.3123096247355315
499.112	3.373	0.0387	-2.3787525931030684
499.1257	4.035	0.668	0.4421604601106731
499.151	3.318	0.507	-0.6888071695043663
499.151	3.347	0.695	-0.404286277578816
499.2904	0.518	0.985	0.018978795401476834
500.0784	3.83	0.604	-0.5357725566689434
500.1897	5.486	0.488	-0.720328433549307
500.279	0.526	0.0955	1.8403943968503815
501.1052	5.105	0.903	0.12503360547303655
501.1057	4.061	0.00342	3.8115396846667724
501.1421	5.113	0.16	-1.5170866379853516
501.1778	3.92	0.0254	-2.6251694170188635
502.2073	5.418	0.344	0.9936186364543179
502.2076	4.936	0.354	0.9709906957130934
503.1207	5.53	0.488	-0.720328433549307
503.1919	0.546	0.208	-1.3455638643205756
504.1358	1.245	1.11e-7	13.294593903260033
505.1592	5.144	0.33	1.0240388723096885
505.2646	0.525	0.917	0.10680402783382893
506.0901	3.699	0.302	1.0881282347032215
507.1128	2.331	0.0516	-2.209170203202485
507.156	6.445	0.752	0.324910093611144
507.2233	3.159	0.828	-0.22302136571294887
507.2243	0.539	0.0504	-2.223277133747796
508.0596	3.862	0.0828	1.9275193752553736
509.039	6.64	1.33e-6	10.194014715470795
509.238	0.522	0.918	-0.10613156411755784
509.2749	0.528	0.0626	-2.0951968008493993
510.2519	0.566	0.292	-1.1132870792008926
510.2524	3.211	0.73	0.35531103860416124
511.1599	2.441	0.114	-1.7314291846225527
511.254	0.526	0.934	-0.084284231815771965
511.2903	0.535	0.231	-1.27397270015771
511.2904	3.737	0.114	-1.7342807817538455
512.1045	1.845	0.137	-1.6164636029371582
512.192	3.096	0.213	1.3286870423934634
512.2676	0.566	0.317	1.0539604783876952
512.268	3.301	0.119	1.7037702703125623
513.07	3.923	0.0247	2.640204688913417
513.2181	0.519	0.631	-0.49571453735543414
513.2693	0.525	0.859	0.18282741219048684
515.1935	3.917	0.00794	-3.3053392947809597
515.2843	0.519	0.86	0.18153973403464196
516.1847	5.788	0.176	1.4568680342698237
517.1333	3.769	0.326	1.0322114630998032
517.1349	0.554	0.576	0.5780826608750601
517.1523	3.699	0.0328	2.4756910624231425
518.1649	5.312	0.488	-0.720328433549307
519.1171	4.031	0.147	1.5703172212766474
521.1088	3.637	0.166	-1.4936871782370122
521.2193	2.309	0.0142	-2.964589501865679
521.2418	0.552	0.0614	-2.1067974036193653
521.2423	2.361	0.336	-1.0113738621325423
521.2429	2.397	0.393	-0.8931798998429853
523.1107	3.713	0.182	1.4344469849736645
525.1638	0.564	0.00963	-3.1912580288015273
526.1199	1.643	0.334	-1.0156807052898562
526.2471	3.744	0.443	-0.799568979324731
527.1255	5.129	0.562	-0.5992322182988192
527.1811	2.365	0.0494	-2.234938290255251
527.1963	3.633	0.0155	-2.910936074985865
527.2131	0.53	0.953	0.059811909653718714
528.2625	0.58	0.658	-0.4558632538495859
528.263	4.027	0.0491	-2.239158661589583
528.3014	0.529	0.785	0.2807635483345968
529.261	0.533	0.994	0.008015189697318773
531.0208	5.949	2.41e-7	12.249257849477603
531.0967	3.961	3.5e-4	5.2948740991411904
532.3118	0.521	0.226	-1.2915818134875805
533.1324	3.783	0.727	0.3588635997787303
533.167	4.705	0.885	-0.14842027898822904
533.1721	6.434	0.99	-0.012534755812727111
533.1882	3.463	0.301	-1.0908367915381112
533.2041	3.926	0.00236	-4.040853728362378
535.2001	3.279	0.00694	3.3852944789361077
535.2183	3.646	0.0856	-1.906882948856901
536.0432	3.797	0.832	0.2177682460018656
536.1007	3.693	0.303	1.0848981480563722
537.2331	0.562	0.0582	-2.1385232885007204
538.0701	3.804	0.88	0.1551078086573338
539.2491	0.576	0.145	-1.5824739352424433
539.2491	4.207	0.131	-1.6436047905641833
539.2492	4.084	0.0891	-1.8828101912277033
540.0743	3.978	0.0932	1.8551780006011573
540.2079	3.902	0.00275	-3.945345099958411
541.1212	6.459	0.372	-0.9347880570591803
541.2136	0.56	0.0105	-3.1423400695591255
541.2642	0.585	0.367	-0.9445097035247981
541.2644	4.221	0.199	-1.376701804132851
543.2802	5.001	0.377	-0.925120103070254
544.0945	1.747	0.333	-1.0175789361018621
545.1254	2.429	0.406	-0.8682199966948981
545.1677	3.916	0.0276	-2.5758204673274476
545.1681	0.551	0.0208	-2.7399143452766865
545.2041	3.931	0.062	-2.1011445656940353
546.3042	0.52	0.196	-1.3859444756569648
547.0889	3.745	0.0642	2.0795222455591498
547.1866	3.913	0.0054	-3.535129994837763
551.1172	4.021	0.466	-0.7578286946110047
551.2299	2.381	0.065	-2.0723945370565455
552.06	3.78	0.0646	-2.0761437996231424
553.2285	0.519	0.54	0.6345941937593369
554.1517	1.231	0.342	0.9969123482859034
555.1556	3.583	0.578	0.5754814856705448
555.1887	3.497	0.172	-1.4714478611190909
557.0606	3.819	0.0183	-2.816053216168847
558.1541	4.293	0.339	-1.0044506504153992
560.1017	3.341	0.716	-0.3746540432134164
561.0749	3.828	0.62	0.5118913729726053
561.0808	3.926	0.404	0.8710512094679822
561.1384	2.255	0.128	-1.6582882159756485
561.1622	4.287	0.585	-0.5650062801917004
563.1016	3.856	0.511	-0.6812864495016155
563.2176	0.558	0.979	0.02653393928305565
563.2511	3.658	0.136	-1.6195505019222232
564.1689	6.53	0.566	0.5931484014297823
565.1552	4.125	0.345	0.9909889626680453
565.1555	0.583	0.651	0.46593326895269027
565.1698	3.303	0.0525	2.1996570510375015
565.2092	0.543	0.704	-0.39138058135019466
565.2327	0.562	0.71	-0.3825360962687264
566.1	3.386	0.302	-1.0871953210919265
567.1896	3.663	0.264	-1.183103330293418
567.3144	0.527	0.923	-0.0986464596068038
568.1059	3.844	7.08e-4	-4.814568115406126
569.1103	3.819	4.19e-6	-8.98866069468408
569.2416	0.916	0.0228	2.6870487505818885
571.1314	3.55	0.474	0.7436953223277759
571.1485	6.253	0.335	-1.0135958536622787
571.2532	0.525	0.0484	-2.247513358993036
573.1989	3.921	0.141	-1.59965321413642
573.2395	0.524	0.153	-1.5467233463995402
574.0803	3.839	0.228	-1.2840407448517022
574.1703	5.501	0.488	-0.720328433549307
575.1574	4.183	0.118	1.708554673011114
575.2789	0.536	0.0994	1.8160361521103898
577.1969	0.559	0.0243	-2.6513976720391224
578.1363	1.547	0.671	0.43736922143641704
579.2119	0.564	0.112	-1.741318472131079
579.2125	2.377	0.0558	-2.163221697675371
581.2273	0.569	0.166	-1.492637348830904
582.095	3.386	0.203	-1.3612015447386818
583.1521	3.804	0.0922	-1.862138521239499
583.3112	0.557	0.461	-0.7658063983592129
583.3114	4.248	0.705	-0.3900392888732766
586.169	5.4	0.353	0.9747897969265558
587.1079	0.57	0.22	1.3092030494747626
587.2144	3.945	0.136	-1.6197645993513055
591.3172	0.523	0.0232	2.678082337703692
591.3175	0.775	0.103	1.7918162325560698
592.152	1.844	0.449	0.7875488510810558
593.1674	1.005	0.988	0.014912766232370393
593.1687	0.592	0.364	0.9520823766357203
594.0962	3.813	0.114	1.731365951302773
594.3635	0.533	0.0184	2.8137358226373905
595.1274	3.509	0.109	1.7579295183634451
595.3413	0.521	0.95	-0.06384525306299413
597.0952	3.781	0.0933	1.8547638272910383
598.0901	3.38	0.192	-1.397833030038268
599.1786	4.035	0.892	0.13911384065468194
600.2839	3.862	0.0378	-2.392158476313298
600.284	0.642	0.794	-0.26771637530562714
601.1781	0.558	0.581	-0.5703835934595851
603.1886	3.693	0.289	1.1188140272992528
604.1208	7.712	0.337	-1.0080812000806645
605.111	4.047	0.488	-0.720328433549307
606.0945	3.81	0.299	1.0957086204848234
608.1467	1.783	0.42	0.8405178202778857
609.2621	0.562	0.0062	-3.4522581682780595
610.0903	3.375	0.099	-1.8187650683655374
612.1748	3.869	0.518	-0.6692673560733401
613.3585	4.442	0.224	-1.2972314792829949
615.2464	4.094	0.00566	-3.5072896735251167
615.3123	0.522	0.369	0.9415047045287698
617.1301	3.99	0.0181	2.8207715943238996
618.1748	4.18	0.338	-1.0058708043865658
618.1817	1.581	0.0173	-2.849625218240944
619.102	3.571	0.349	0.9834390178777481
620.1832	1.624	0.152	1.5516115890646809
621.1088	7.531	1.54e-9	20.683472705650694
621.1629	3.937	1.89e-5	7.5744491219433225
622.0896	3.343	0.473	-0.7454090994006052
622.1488	5.921	0.488	-0.720328433549307
622.1913	4.077	0.328	-1.0276799076835696
624.1416	1.761	0.104	1.7896416632768268
628.1269	3.837	0.811	0.24597014948015844
628.2092	3.413	0.315	1.057265982257446
630.1194	3.743	0.157	1.5314631232543678
631.2682	0.556	0.0691	2.0360823819252576
632.2037	7.803	0.0142	-2.9618337760968614
633.1408	2.45	0.824	0.22868645966715329
633.2843	0.555	0.99	0.012917945706714267
636.0805	3.392	0.475	0.7414858304470252
636.2293	3.934	4.56e-4	5.111962584585037
640.333	6.148	0.384	-0.9095227065463566
641.2574	0.556	0.155	-1.5402403515401712
646.1225	3.879	0.00152	4.317458429408812
646.2164	3.785	0.856	-0.18680268455716098
650.2588	0.526	0.463	-0.763968836750329
650.2883	3.304	0.813	0.2432542225048765
653.0287	5.802	0.488	-0.720328433549307
655.1389	4.473	0.488	-0.720328433549307
660.1369	3.999	0.488	-0.720328433549307
660.2145	1.234	0.979	-0.027267625585662578
667.2045	3.916	0.9	-0.1286532625271837
667.3006	0.558	0.16	-1.5164066457202163
674.2293	1.21	1.25e-4	6.038629861206926
678.2052	1.322	0.755	0.3207082748789491
686.154	3.73	0.97	0.03852889270919427
688.2445	1.123	2.96e-4	5.412120544561737
689.3021	0.543	0.078	-1.963619509038331
699.3031	3.917	0.007	-3.3798667974004504
701.3564	0.532	0.877	-0.15875074530158545
703.0841	8.109	2.65e-8	15.436291732703092
712.2431	1.025	1.7e-6	9.92481858323277
713.3193	0.549	0.119	-1.7066753475091347
715.3355	0.55	0.0554	-2.167488807088852
723.3398	0.537	0.536	-0.6411443717868044
73.0294	0.881	0.191	-1.4017326881629484
730.1411	3.843	0.0603	2.117174333300484
735.3596	0.544	0.159	-1.5238159420741073
749.3919	0.532	0.363	0.9536644343284334
751.2991	3.904	0.0886	-1.886544983295312
757.3533	0.543	0.573	-0.5832380233789299
759.3976	0.531	0.427	0.8283710903648662
763.1909	7.999	0.401	-0.8770069406219158
767.0226	5.837	0.488	-0.720328433549307
768.2532	4.003	0.785	0.27981017099105965
769.3448	0.551	0.973	-0.03505053483780746
773.3418	0.556	0.83	-0.21996459507493174
775.357	0.555	0.257	-1.2019343006856797
781.4186	0.521	0.379	0.9206729027765443
790.1902	4.037	0.346	0.988743228762138
803.2032	4.539	0.488	-0.720328433549307
805.2203	4.324	0.488	-0.720328433549307
833.2896	4.053	0.488	-0.720328433549307
853.3185	7.746	0.347	-0.9874974274917891
87.0451	2.052	0.00896	-3.2337327749157194
88.0403	6.143	0.317	1.0522582472689492
907.414	0.559	0.976	0.030511986884697737
909.4292	0.56	0.155	-1.540252882606929
923.4088	0.576	0.182	-1.435011718974045
934.2803	8.066	0.963	0.046961308211341056
96.9696	7.956	0.0331	-2.469511497296037
97.9594	8.026	0.789	0.2743917355990009
99.0451	0.903	0.682	-0.4220738588444996
99.0451	1.601	0.0179	-2.829747119371695
