Query.Mass,Matched.Compound,Matched.Form,Retention.Time,Mass.Diff,Empirical.Compound
129.066,C03680,M-CO+H[1+],6.198,0.000223533,EC000154
157.0608,C03680,M+H[1+],6.057,2.35E-05,EC000154
134.0964,C03711,M-H2O+H[1+],3.15,2.35E-05,EC000128
176.0666,C03758,M+Na[1+],7.162,0.001676467,EC000155
156.0772,C03771,M-H2O+H[1+],7.669,0.000523533,EC000156
145.1699,C03793,M-CO2+H[1+],7.412,7.65E-05,EC000157
189.1607,C03793,M+H[1+],7.584,0.000923533,EC000157
114.055,C03912,M+H[1+],5.645,2.35E-05,EC000151
345.1653,C03958,M-H2O+H[1+],4.623,0.001676467,EC000158
345.1666,C03958,M-H2O+H[1+],6.111,0.000376467,EC000159
100.0757,C04076,M-HCOOH+H[1+],0.821,7.65E-05,EC000138
100.07573,C04076,M-HCOOH+H[1+],0.957,4.65E-05,EC000138
146.0812,C04076,M+H[1+],0.629,2.35E-05,EC000138
146.08124,C04076,M+H[1+],5.106,6.35E-05,EC000139
146.08126,C04076,M+H[1+],5.63,8.35E-05,EC000140
146.0813,C04076,M+H[1+],1.149,0.000123533,EC000141
110.0601,C04092,M-H2O+H[1+],2.847,0.000123533,EC00073
248.0918,C04148,M-NH3+H[1+],1.204,2.35E-05,EC000160
265.1186,C04148,M+H[1+],1.302,0.000323533,EC000160
265.119,C04148,M+H[1+],3.255,0.000723533,EC000161
265.1191,C04148,M+H[1+],0.536,0.000823533,EC000162
283.1286,C04148,M+H2O+H[1+],0.516,0.000276467,EC000162
287.1002,C04148,M+Na[1+],0.56,7.65E-05,EC000162
303.074,C04148,M+K[1+],3.42,0.000223533,EC000161
130.0499,C04281,M+H[1+],4.245,2.35E-05,EC000123
130.0499,C04282,M+H[1+],4.245,2.35E-05,EC000123
588.2277,C04500,M+H[1+],3.841,0.005650467,EC000163
215.0163,C04575,M+Na[1+],5.665,2.35E-05,EC00035
230.9901,C04575,M+K[1+],5.64,0.000323533,EC00035
296.0658,C04640,M-H2O+H[1+],6.593,0.001623533,EC000164
351.2162,C04707,M+H[1+],0.499,0.000376467,EC000165
129.0654,C05100,M-H2O+H[1+],5.675,0.000376467,EC0009
129.066,C05100,M-H2O+H[1+],6.198,0.000223533,EC00010
147.0765,C05100,M+H[1+],6.582,0.000123533,EC00011
126.1027,C05127,M+H[1+],5.435,0.000123533,EC000166
285.1823,C05140,M-H2O+H[1+],0.513,0.002576467,EC000167
325.1744,C05140,M+Na[1+],0.519,0.003076467,EC000167
325.1745,C05140,M+Na[1+],5.495,0.002976467,EC000168
86.06,C05145,M-H2O+H[1+],5.38,2.35E-05,EC00057
86.0601,C05145,M-H2O+H[1+],1.154,0.000123533,EC00058
104.0706,C05145,M+H[1+],5.078,2.35E-05,EC00056
104.07063,C05145,M+H[1+],5.342,5.35E-05,EC00057
300.1564,C05176,M+H[1+],3.706,0.002976467,EC000169
274.092,C05198,M+Na[1+],6.927,0.000923533,EC00078
285.1823,C05284,M-H2O+H[1+],0.513,0.002576467,EC000167
325.1744,C05284,M+Na[1+],0.519,0.003076467,EC000167
325.1745,C05284,M+Na[1+],5.495,0.002976467,EC000168
285.1823,C05290,M-H2O+H[1+],0.513,0.002576467,EC000167
325.1744,C05290,M+Na[1+],0.519,0.003076467,EC000167
325.1745,C05290,M+Na[1+],5.495,0.002976467,EC000168
285.1823,C05302,M-H2O+H[1+],0.513,0.002576467,EC000167
325.1744,C05302,M+Na[1+],0.519,0.003076467,EC000167
325.1745,C05302,M+Na[1+],5.495,0.002976467,EC000168
365.1052,C05400,M+Na[1+],6.439,0.000276467,EC00022
255.11,C05401,M+H[1+],5.346,0.002523533,EC000170
277.0892,C05401,M+Na[1+],5.723,0.000276467,EC000171
293.0632,C05401,M+K[1+],5.651,0.000223533,EC000171
293.0633,C05401,M+K[1+],5.418,0.000323533,EC000170
365.1052,C05402,M+Na[1+],6.439,0.000276467,EC00022
167.0563,C05411,M+H[1+],1.285,0.001323533,EC000172
167.0564,C05411,M+H[1+],0.555,0.001423533,EC000173
167.0563,C05412,M+H[1+],1.285,0.001323533,EC000172
167.0564,C05412,M+H[1+],0.555,0.001423533,EC000173
347.2191,C05471,M-H2O+H[1+],4.123,0.002576467,EC000174
347.2191,C05474,M-H2O+H[1+],4.123,0.002576467,EC000174
347.2191,C05477,M+H[1+],4.123,0.002576467,EC000127
405.1777,C05477,M+NaCl[1+],4.328,0.002576467,EC000127
347.2191,C05488,M+H[1+],4.123,0.002576467,EC000127
405.1777,C05488,M+NaCl[1+],4.328,0.002576467,EC000127
347.2191,C05489,M-H2O+H[1+],4.123,0.002576467,EC000174
347.2191,C05497,M+H[1+],4.123,0.002576467,EC000127
405.1777,C05497,M+NaCl[1+],4.328,0.002576467,EC000127
76.0758,C05519,M-CO2+H[1+],1.839,0.000123533,EC00041
120.0658,C05519,M+H[1+],1.662,0.000323533,EC00041
146.1176,C05543,M+H[1+],5.027,4.48E-05,EC000175
146.11769,C05543,M+H[1+],5.061,0.000134802,EC000175
175.1444,C05545,M+H[1+],7.562,0.000295701,EC000176
169.0495,C05577,M+H[1+],0.477,7.65E-05,EC00077
149.0597,C05581,M-H2O+H[1+],5.975,2.35E-05,EC000177
221.0422,C05584,M+Na[1+],5.654,0.000123533,EC000178
121.0283,C05585,M-H2O+H[1+],3.861,7.65E-05,EC00034
166.0861,C05589,M-H2O+H[1+],4.404,7.65E-05,EC00089
166.0862,C05589,M-H2O+H[1+],4.968,2.35E-05,EC00090
196.0603,C05604,M+H[1+],7.154,0.000176467,EC00092
319.0689,C05606,M+H[1+],4.915,0.002432467,EC000179
176.0708,C05634,M+H[1+],1.349,0.000223533,EC00098
198.0529,C05634,M+Na[1+],5.13,0.000323533,EC00099
248.0918,C05642,M-NH3+H[1+],1.204,2.35E-05,EC000160
265.1186,C05642,M+H[1+],1.302,0.000323533,EC000160
265.119,C05642,M+H[1+],3.255,0.000723533,EC000161
265.1191,C05642,M+H[1+],0.536,0.000823533,EC000162
283.1286,C05642,M+H2O+H[1+],0.516,0.000276467,EC000162
287.1002,C05642,M+Na[1+],0.56,7.65E-05,EC000162
303.074,C05642,M+K[1+],3.42,0.000223533,EC000161
271.1036,C05643,M+Na[1+],7.939,0.001776467,EC000180
188.0705,C05660,M-H2O+H[1+],0.471,7.65E-05,EC000181
206.0819,C05660,M+H[1+],0.514,0.000723533,EC000181
226.082,C05711,M-H2O+H[1+],3.788,0.000176467,EC00074
591.312,C05791,M+H[1+],2.003,0.005676467,EC000182
591.3171,C05791,M+H[1+],0.528,0.000576467,EC000183
123.0553,C05828,M-H2O+H[1+],5,2.35E-05,EC000184
141.0658,C05828,M+H[1+],4.643,7.65E-05,EC000185
141.066,C05828,M+H[1+],5.082,0.000123533,EC000184
141.0661,C05828,M+H[1+],5.379,0.000223533,EC000186
141.067,C05828,M+H[1+],0.564,0.001123533,EC000187
191.0662,C05829,M+H[1+],7.745,7.65E-05,EC000188
349.0866,C05839,M+Na[1+],5.512,0.002876467,EC000189
130.0863,C05936,M+H[1+],7.575,2.35E-05,EC00066
130.0499,C05938,M-H2O+H[1+],4.245,2.35E-05,EC0004
351.2162,C05956,M-H2O+H[1+],0.499,0.000376467,EC000190
351.2162,C05962,M-H2O+H[1+],0.499,0.000376467,EC000190
182.0917,C06114,M-H2O+H[1+],0.888,0.000676467,EC000191
300.1564,C06174,M+H[1+],3.706,0.002976467,EC000169
148.1118,C06199,M-H2O+H[1+],0.543,0.000276467,EC000192
166.1227,C06199,M+H[1+],0.961,2.35E-05,EC000193
188.1029,C06199,M+Na[1+],5.618,0.001776467,EC000194
213.0984,C06212,M+Na[1+],6.64,0.001476467,EC000195
365.1052,C06373,M+Na[1+],6.439,0.000276467,EC00022
260.0553,C06377,M+H[1+],4.577,0.002323533,EC00059
351.2162,C06439,M+H[1+],0.499,0.000376467,EC000165
227.1138,C06486,M+H[1+],8.055,5.95E-05,EC00063
297.1938,C06526,M-CO+H[1+],0.496,0.002276467,EC000196
325.188,C06526,M+H[1+],0.522,0.003076467,EC000196
138.0661,C07054,M+H[1+],1.098,7.65E-05,EC000197
257.1614,C07073,M+Na[1+],1.054,0.001076467,EC000198
181.0714,C07480,M+H[1+],0.523,0.000576467,EC0005
203.0527,C07480,M+Na[1+],5.677,0.001276467,EC0006
219.0266,C07480,M+K[1+],5.653,0.000876467,EC0006
307.161,C07572,M-H2O+H[1+],8.376,0.000523533,EC000199
148.1118,C09640,M-HCOOH+H[1+],0.543,0.000376467,EC000200
176.1075,C09640,M-H2O+H[1+],0.501,0.000523533,EC000200
375.1345,C11173,M-H2O+H[1+],1.633,0.000623533,EC000201
153.1273,C11409,M+H[1+],3.887,7.65E-05,EC000100
153.1276,C11409,M+H[1+],0.538,0.000223533,EC000101
189.087,C11924,M+Na[1+],5.641,0.001676467,EC000202
219.0611,C12205,M+Na[1+],7.946,0.001776467,EC000203
219.06117,C12205,M+Na[1+],8.095,0.001706467,EC000203
260.0553,C12214,M+H[1+],4.577,0.002323533,EC00059
181.0714,C13747,M+H[1+],0.523,0.000576467,EC0005
203.0527,C13747,M+Na[1+],5.677,0.001276467,EC0006
219.0266,C13747,M+K[1+],5.653,0.000876467,EC0006
181.0609,C14089,M+Na[1+],1.423,0.001576467,EC000137
181.0617,C14089,M+Na[1+],1.482,0.000776467,EC000137
181.0624,C14089,M+Na[1+],1.495,7.65E-05,EC000137
182.0577,C14789,M+Na[1+],5.354,2.35E-05,EC00085
182.05775,C14789,M+Na[1+],5.415,7.35E-05,EC00085
182.0579,C14789,M+Na[1+],4.331,0.000223533,EC00086
434.135,C14791,M-H2O+H[1+],1.937,0.002976467,EC000204
434.1406,C14791,M-H2O+H[1+],0.555,0.002623533,EC000205
434.1419,C14791,M-H2O+H[1+],8.262,0.003923533,EC000206
434.135,C14792,M-H2O+H[1+],1.937,0.002976467,EC000204
434.1406,C14792,M-H2O+H[1+],0.555,0.002623533,EC000205
434.1419,C14792,M-H2O+H[1+],8.262,0.003923533,EC000206
434.135,C14793,M-H2O+H[1+],1.937,0.002976467,EC000204
434.1406,C14793,M-H2O+H[1+],0.555,0.002623533,EC000205
434.1419,C14793,M-H2O+H[1+],8.262,0.003923533,EC000206
258.1176,C15522,M+H[1+],1.152,0.002076467,EC000207
166.1302,C15853,M+Na[1+],1.899,0.001276467,EC000208
272.0764,C16255,M+Na[1+],5.633,0.001403294,EC000107
167.0563,C16353,M+H[1+],1.285,7.65E-05,EC000172
167.0564,C16353,M+H[1+],0.555,2.35E-05,EC000173
167.0563,C16358,M+H[1+],1.285,7.65E-05,EC000172
167.0564,C16358,M+H[1+],0.555,2.35E-05,EC000173
233.0632,C16361,M+Na[1+],5.675,0.001376467,EC000126
249.0371,C16361,M+K[1+],5.647,0.000976467,EC000126
229.1293,C16561,M+Na[1+],6.895,0.001876467,EC000209
286.146,C16576,M+H[1+],3.481,0.002223533,EC000120
255.0974,C16582,M+H[1+],5.375,0.000176467,EC000210
255.0974,C16584,M+H[1+],5.375,0.000176467,EC000210
176.0708,C16587,M-H2O+H[1+],1.349,0.000223533,EC000211
176.0708,C16595,M-H2O+H[1+],1.349,0.000223533,EC000211
311.1543,C16608,M+H[1+],0.959,0.001076467,EC000212
319.1247,C16609,M+Na[1+],7.989,0.002923533,EC000213
307.2016,C16681,M+Na[1+],1.987,0.001676467,EC00061
352.2217,CE0955,M-H2O+H[1+],1.004,0.002698467,EC000214
347.2191,CE1347,M+H[1+],4.123,0.002593467,EC000127
405.1777,CE1347,M+NaCl[1+],4.328,0.002593467,EC000127
134.0964,CE1395,M+H[1+],3.15,1.85E-05,EC000215
156.0772,CE1395,M+Na[1+],7.669,0.001218467,EC000216
350.2071,CE1447,M-H2O+H[1+],2.649,0.001643467,EC000217
185.1648,CE1936,M-H2O+H[1+],5.491,2.53E-06,EC000218
241.1294,CE1936,M+K[1+],5.434,0.001497467,EC000218
233.1495,CE1938,M+H[1+],8.034,7.95E-05,EC000219
255.1338,CE1938,M+Na[1+],4.731,0.002220533,EC000220
255.13381,CE1938,M+Na[1+],6.529,0.002230533,EC000221
255.13389,CE1938,M+Na[1+],6.666,0.002310533,EC000221
255.133899,CE1938,M+Na[1+],7.244,0.002319533,EC000222
271.1036,CE1938,M+K[1+],7.939,0.001479467,EC000219
350.2071,CE2053,M+H[1+],2.649,0.001684467,EC000223
350.2071,CE2056,M-H2O+H[1+],2.649,0.001643467,EC000217
369.1291,CE2095,M-H2O+H[1+],4.69,0.000106782,EC000224
369.12919,CE2095,M-H2O+H[1+],5.429,1.68E-05,EC000225
271.1036,CE2119,M+Na[1+],7.939,0.001765467,EC000180
195.0875,CE2152,M+Na[1+],0.506,0.001828467,EC000226
212.0916,CE2153,M+Na[1+],3.99,0.000464517,EC000227
166.0861,CE2172,M+H[1+],4.404,0.000155467,EC00016
166.0862,CE2172,M+H[1+],4.968,5.55E-05,EC00017
182.0808,CE2174,M+H[1+],5.647,0.000374467,EC00018
182.081,CE2174,M+H[1+],1.497,0.000174467,EC00019
182.0811,CE2174,M+H[1+],5.07,7.45E-05,EC00020
182.0817,CE2174,M+H[1+],5.498,0.000525533,EC00018
212.0916,CE2176,M+H[1+],3.99,0.000133467,EC000228
325.1744,CE2182,M+Na[1+],0.519,0.003078467,EC000167
325.1745,CE2182,M+Na[1+],5.495,0.002978467,EC000168
285.1823,CE2183,M-H2O+H[1+],0.513,0.002578467,EC000167
325.1744,CE2183,M+Na[1+],0.519,0.003078467,EC000167
325.1745,CE2183,M+Na[1+],5.495,0.002978467,EC000168
285.1823,CE2186,M-H2O+H[1+],0.513,0.002578467,EC000167
325.1744,CE2186,M+Na[1+],0.519,0.003078467,EC000167
325.1745,CE2186,M+Na[1+],5.495,0.002978467,EC000168
352.2217,CE2568,M+H[1+],1.004,0.002739467,EC000230
352.2217,CE2569,M+H[1+],1.004,0.002739467,EC000230
202.1072,CE2615,M-CO+H[1+],3.8,0.001436468,EC000231
212.0916,CE2615,M-H2O+H[1+],3.99,0.001436468,EC000231
390.2406,CE2863,M-H2O+H[1+],3.648,0.001888533,EC000232
466.2051,CE2863,M+NaCl[1+],3.697,0.002811467,EC000232
366.139,CE3140,M+H[1+],8.13,0.003164467,EC000233
366.1391,CE3140,M+H[1+],7.934,0.003064467,EC000234
366.2019,CE3554,M-H2O+H[1+],0.529,0.001746467,EC000235
148.1118,CE4890,M-HCOOH+H[1+],0.543,0.000351467,EC000200
176.1075,CE4890,M-H2O+H[1+],0.501,0.000548533,EC000200
181.0714,CE4968,M+Na[1+],0.523,0.000405277,EC000236
167.0563,CE4969,M+Na[1+],1.285,0.000955341,EC000237
167.0564,CE4969,M+Na[1+],0.555,0.001055341,EC000238
181.0714,CE4970,M+Na[1+],0.523,0.000405277,EC000236
229.1293,CE4995,M+2H[2+],6.895,0.001036533,EC000239
457.251,CE4995,M+H[1+],6.86,0.001749533,EC000239
350.2071,CE5138,M+H[1+],2.649,0.001684467,EC000223
366.2019,CE5139,M+H[1+],0.529,0.001787467,EC000240
424.163,CE5139,M+NaCl[1+],0.522,0.000712533,EC000240
366.1113,CE5247,M+H[1+],5.469,0.001872467,EC000241
366.1123,CE5247,M+H[1+],0.548,0.000872467,EC000242
388.0933,CE5247,M+Na[1+],5.841,0.001872467,EC000243
366.1113,CE5248,M+H[1+],5.469,0.001872467,EC000241
366.1123,CE5248,M+H[1+],0.548,0.000872467,EC000242
388.0933,CE5248,M+Na[1+],5.841,0.001872467,EC000243
271.0749,CE5274,M+H[1+],5.387,0.000195895,EC000244
151.0615,CE5277,M+H[1+],0.588,0.001279973,EC00027
151.06153,CE5277,M+H[1+],1.336,0.001249973,EC00028
258.1831,CE5305,M+H[1+],1.076,0.000539242,EC000245
280.1651,CE5305,M+Na[1+],3.874,0.000539242,EC000246
308.1999,CE5307,M+H[1+],0.517,0.001689178,EC000247
86.06,CE5308,M+3H[3+],5.38,0.000487876,EC000248
238.1548,CE5308,M-H2O+H[1+],5.5,0.001510693,EC000248
238.15482,CE5308,M-H2O+H[1+],7.049,0.001490693,EC000249
238.1549,CE5308,M-H2O+H[1+],6.221,0.001410693,EC000250
256.1676,CE5308,M+H[1+],0.503,0.000689307,EC000251
238.1548,CE5311,M+H[1+],5.5,0.001546007,EC000252
238.15482,CE5311,M+H[1+],7.049,0.001526007,EC000253
238.1549,CE5311,M+H[1+],6.221,0.001446007,EC000254
258.1831,CE5317,M+H[1+],1.076,0.000539242,EC000245
280.1651,CE5317,M+Na[1+],3.874,0.000539242,EC000246
308.1999,CE5319,M+H[1+],0.517,0.001689178,EC000247
86.06,CE5320,M+3H[3+],5.38,0.000487876,EC000248
238.1548,CE5320,M-H2O+H[1+],5.5,0.001510693,EC000248
238.15482,CE5320,M-H2O+H[1+],7.049,0.001490693,EC000249
238.1549,CE5320,M-H2O+H[1+],6.221,0.001410693,EC000250
256.1676,CE5320,M+H[1+],0.503,0.000689307,EC000251
238.1548,CE5323,M+H[1+],5.5,0.001546007,EC000252
238.15482,CE5323,M+H[1+],7.049,0.001526007,EC000253
238.1549,CE5323,M+H[1+],6.221,0.001446007,EC000254
345.1666,CE5525,M-H2O+H[1+],6.111,0.003019467,EC000159
350.2071,CE5533,M-H2O+H[1+],2.649,0.001643467,EC000217
350.2071,CE5534,M-H2O+H[1+],2.649,0.001643467,EC000217
180.0656,CE5536,M+H[1+],0.532,8.05E-05,EC000121
167.0563,CE5542,M+H[1+],1.285,0.001391467,EC000172
167.0564,CE5542,M+H[1+],0.555,0.001291467,EC000173
307.2016,CE5575,M+Na[1+],1.987,0.001696467,EC00061
307.2016,CE5589,M+Na[1+],1.987,0.001696467,EC00061
350.2071,CE5661,M+H[1+],2.649,0.001684467,EC000223
352.2217,CE5662,M+H[1+],1.004,0.002739467,EC000230
134.06,CE5665,M-H2O+H[1+],3.798,4.67E-07,EC000255
152.0704,CE5665,M+H[1+],5.985,0.000200467,EC000256
152.0705,CE5665,M+H[1+],3.686,0.000100467,EC000255
152.0707,CE5665,M+H[1+],5.511,9.95E-05,EC000257
512.197,CE5757,M+Na[1+],8.01,0.004734125,EC000258
285.1557,CE5795,M-H2O+H[1+],7.39,3.47E-06,EC000259
303.1672,CE5795,M+H[1+],0.526,0.000896533,EC000260
224.139,CE5920,M+H[1+],7.26,0.001695943,EC000261
224.1395,CE5920,M+H[1+],7.455,0.001195943,EC000262
126.1027,CE5921,M-H2O+H[1+],5.435,0.001181192,EC000263
212.1032,CE5921,M+HCOONa[1+],5.558,0.001318808,EC000263
310.2131,CE5922,M-H2O+H[1+],1.051,0.000725572,EC000264
350.2071,CE5922,M+Na[1+],2.649,0.000674428,EC000265
350.2071,CE5926,M-H2O+H[1+],2.649,0.001643467,EC000217
350.2071,CE5930,M-H2O+H[1+],2.649,0.001643467,EC000217
352.2217,CE5945,M-H2O+H[1+],1.004,0.002698467,EC000214
430.1704,CE5956,M-H2O+H[1+],4.114,0.003572099,EC000266
292.2016,CE5968,M-H2O+H[1+],6.535,0.001660886,EC000267
310.2131,CE5968,M+H[1+],1.051,0.000760886,EC000268
174.0921,CE6205,M-H2O+H[1+],0.831,0.000788533,EC000269
352.2217,CE6232,M-H2O+H[1+],1.004,0.002698467,EC000214
352.2217,CE6247,M+H[1+],1.004,0.002739467,EC000230
352.2217,CE6248,M+H[1+],1.004,0.002739467,EC000230
312.2284,CE6415,M+H[1+],1.053,0.00111095,EC000270
330.239,CE6415,M+H2O+H[1+],1.114,0.00111095,EC000270
312.2284,CE6502,M+H[1+],1.053,0.00111095,EC000270
330.239,CE6502,M+H2O+H[1+],1.114,0.00111095,EC000270
308.1999,CE6504,M-H4O2+H[1+],0.517,0.001759806,EC000271
366.2019,CE6504,M+Na[1+],0.529,0.000559806,EC000271
449.304,CE7074,M+Na[1+],1.78,0.001338533,EC000272
350.2071,CE7088,M+H[1+],2.649,0.001684467,EC000223
352.2217,CE7092,M+H[1+],1.004,0.002739467,EC000230
366.2019,CE7105,M+H[1+],0.529,0.001787467,EC000240
424.163,CE7105,M+NaCl[1+],0.522,0.000712533,EC000240
350.2071,CE7112,M+H[1+],2.649,0.001684467,EC000223
350.2071,CE7113,M+H[1+],2.649,0.001684467,EC000223
350.2071,CE7114,M+H[1+],2.649,0.001684467,EC000223
350.2071,CE7115,M+H[1+],2.649,0.001684467,EC000223
463.3193,CE7144,M+Na[1+],1.553,0.000982533,EC000273
303.1184,CN0016,M+H[1+],6.154,0.001573084,EC000274
328.248,dmhptcrn,M+Na[1+],0.503,0.002114916,EC000275
328.2484,dmhptcrn,M+Na[1+],0.84,0.002514916,EC000276
118.0612,gudac,M+H[1+],6.417,9.85E-05,EC00080
366.139,mn,M-H2O+H[1+],8.13,0.000437467,EC00082
366.1391,mn,M-H2O+H[1+],7.934,0.000337467,EC00083
218.1387,pcrn,M+H[1+],0.519,1.45E-05,EC000277
218.13875,pcrn,M+H[1+],2.855,6.45E-05,EC000278
307.2016,retinal-11-cis,M+Na[1+],1.987,0.001696467,EC00061
307.2016,retinal-cis-9,M+Na[1+],1.987,0.001696467,EC00061
258.1176,thbpt4acam,M+H[1+],1.152,0.002072467,EC000207
208.1807,ttdcea,M-H2O+H[1+],5.435,0.001431513,EC000279